#{"t_start": 1775801401.3549445, "env_id": "None"}
r,l,t
-1.41,8,9.214473
-0.03,3,9.216212
-1.2,1,9.220759
-0.18,8,9.23318
-0.12,6,9.241125
-1.2,1,9.241776
-1.2,1,9.246922
-1.32,5,9.254092
-1.26,3,9.260288
-1.29,4,9.266643
-1.71,18,9.292431
-1.23,2,9.297559
-1.56,13,9.316748
-0.12,6,9.324055
-1.41,8,9.336416
-1.2,1,9.341007
1.17,4,9.347378
-0.3,12,9.366194
-1.2,1,9.366826
-0.18,8,9.379129
-1.26,3,9.384792
-1.26,3,9.38644
-1.26,3,9.392077
-1.29,4,9.398202
-1.2,1,9.398849
-1.2,1,9.403412
-1.53,12,9.421676
3.12,21,9.453422
-1.98,27,9.495431
-0.15,7,9.503247
-1.2,1,9.507839
-1.29,4,9.514303
-1.41,8,9.526656
-1.71,18,9.552039
-1.38,7,9.563685
-1.2,1,9.564282
-1.29,4,9.570409
-0.3,12,9.589368
-1.23,2,9.594453
-0.69,25,9.63196
-1.29,4,9.638233
-1.32,5,9.644954
-1.38,7,9.656573
-1.59,14,9.675851
-0.12,6,9.687216
-1.59,14,9.70628
-0.69,25,9.747788
-0.45,17,9.772437
2.34,6,9.779834
-1.35,6,9.790899
-1.2,1,9.791515
-1.2,1,9.792102
-1.23,2,9.797263
-1.32,5,9.803898
