#{"t_start": 1775802563.9683206, "env_id": "None"}
r,l,t
-0.06,4,3.595444
-1.29,4,3.599174
-1.2,1,3.600177
-1.29,4,3.603921
-0.06,4,3.607805
-1.23,2,3.609726
-1.29,4,3.613399
-1.23,2,3.615305
-1.2,1,3.616307
-1.23,2,3.618242
-1.26,3,3.621052
-1.2,1,3.622061
-1.2,1,3.623073
-1.2,1,3.626013
-1.29,4,3.629735
-1.2,1,3.63075
-1.29,4,3.634462
-1.2,1,3.635449
-1.32,5,3.640062
-1.26,3,3.642874
-0.12,6,3.64853
-1.2,1,3.649517
-1.2,1,3.650516
-1.29,4,3.654239
-1.29,4,3.659882
0.0,2,3.661831
-1.26,3,3.664626
-1.26,3,3.667438
-1.23,2,3.669337
-1.32,5,3.673928
-1.23,2,3.675808
-1.29,4,3.679502
0.0,2,3.681496
-1.26,3,3.684289
-1.32,5,3.690812
-1.32,5,3.69541
-0.09,5,3.700194
-1.23,2,3.702082
-1.32,5,3.706691
-1.32,5,3.711256
-1.29,4,3.714924
-1.26,3,3.717736
-1.2,1,3.718747
-1.23,2,3.722581
0.0,2,3.724572
-1.32,5,3.729146
-1.26,3,3.731932
-1.26,3,3.734729
-1.32,5,3.739321
-1.23,2,3.741212
-0.09,5,3.745919
-1.26,3,3.748748
-1.32,5,3.755333
-1.26,3,3.758154
